datetime (UTC),"coordinates (lat,lon)",model (name),model elevation (surface),utc_offset (hrs),temperature (degC),wind_speed (m/s),wind_direction (deg),total_cloud_cover (0-1)
2015-04-20 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.83,4.58,344.78,0.94
2015-04-20 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.81,4.28,339.78,0.95
2015-04-20 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.5,4.14,336.95,0.95
2015-04-20 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.64,4.11,333.95,0.67
2015-04-20 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.22,3.94,331.37,0.58
2015-04-21 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.74,3.65,328.03,0.79
2015-04-21 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.22,3.23,322.45,0.39
2015-04-21 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.21,3.06,316.19,0.18
2015-04-21 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.99,3.05,308.93,0.24
2015-04-21 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.11,3.2,303.43,0.32
2015-04-21 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.83,3.31,299.69,0.74
2015-04-21 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.53,3.32,303.52,0.88
2015-04-21 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.86,3.33,309.44,0.94
2015-04-21 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.7,3.42,316.27,0.51
2015-04-21 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.65,4.0,334.8,0.51
2015-04-21 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.77,4.01,343.51,0.57
2015-04-21 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.85,5.1,1.32,0.78
2015-04-21 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.11,5.57,9.58,0.77
2015-04-21 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.48,5.42,14.35,0.7
2015-04-21 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.1,4.84,16.53,0.47
2015-04-21 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.14,4.44,15.31,0.78
2015-04-21 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.27,3.36,13.72,0.71
2015-04-21 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.3,2.39,11.18,0.74
2015-04-21 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.48,2.04,1.95,0.86
2015-04-21 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.82,2.31,352.04,0.69
2015-04-21 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.46,2.7,352.89,0.68
2015-04-21 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.96,2.9,356.27,0.46
2015-04-21 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.75,2.6,349.93,0.12
2015-04-21 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,2.09,2.23,348.65,0.0
2015-04-22 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,1.34,2.09,348.88,0.0
2015-04-22 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.67,1.97,347.85,0.02
2015-04-22 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.21,1.87,344.31,0.02
2015-04-22 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.01,1.82,340.42,0.04
2015-04-22 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.28,1.8,341.02,0.07
2015-04-22 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.44,1.63,337.35,0.2
2015-04-22 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.37,1.18,334.34,0.38
2015-04-22 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.17,1.08,322.49,0.5
2015-04-22 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.38,1.2,316.14,0.67
2015-04-22 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.21,1.75,328.31,0.94
2015-04-22 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.41,2.34,320.72,0.96
2015-04-22 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.54,2.93,317.52,0.94
2015-04-22 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.91,3.26,307.2,1.0
2015-04-22 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.03,3.5,300.28,1.0
2015-04-22 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.48,3.88,295.41,1.0
2015-04-22 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.63,4.08,295.04,0.99
2015-04-22 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.5,3.37,281.45,0.73
2015-04-22 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.11,3.91,279.34,0.98
2015-04-22 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.64,4.53,284.21,0.96
2015-04-22 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.6,4.53,286.32,0.96
2015-04-22 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.1,4.23,288.92,0.99
2015-04-22 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.49,3.94,283.51,0.96
2015-04-22 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.71,3.99,277.66,0.94
2015-04-22 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.31,3.72,267.73,0.95
2015-04-23 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.06,3.53,261.77,0.8
2015-04-23 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.79,3.62,253.98,0.78
2015-04-23 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.37,4.04,247.76,0.51
2015-04-23 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.57,4.68,242.85,0.11
2015-04-23 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.7,5.37,241.86,0.05
2015-04-23 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.86,5.53,244.39,0.0
2015-04-23 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.75,6.46,242.7,0.0
2015-04-23 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.62,7.29,251.12,0.0
2015-04-23 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.64,7.71,255.97,0.01
2015-04-23 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.41,8.94,266.06,0.29
2015-04-23 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.91,8.25,265.03,0.34
2015-04-23 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.9,8.95,271.69,0.22
2015-04-23 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.55,9.35,276.41,0.56
2015-04-23 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.52,8.92,279.25,0.67
2015-04-23 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.84,8.3,283.14,0.66
2015-04-23 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.48,7.38,281.82,0.61
2015-04-23 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.36,6.41,277.97,0.92
2015-04-23 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.17,5.76,276.25,0.87
2015-04-23 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.79,5.25,274.58,0.56
2015-04-23 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.27,4.95,272.04,0.3
2015-04-23 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.52,4.73,268.82,0.48
2015-04-23 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.47,4.52,266.57,0.61
2015-04-23 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.01,4.49,265.65,0.7
2015-04-23 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.14,4.27,259.53,0.78
2015-04-24 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.1,4.42,256.61,0.69
2015-04-24 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.89,4.71,258.07,0.51
2015-04-24 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.21,4.86,259.98,0.3
2015-04-24 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.92,4.93,259.32,0.35
2015-04-24 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.73,5.15,259.88,0.4
2015-04-24 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.28,4.94,258.72,0.51
2015-04-24 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.39,7.21,270.58,0.82
2015-04-24 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.46,6.83,272.3,0.86
2015-04-24 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.41,7.09,272.38,1.0
2015-04-24 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.66,7.27,272.04,1.0
2015-04-24 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.48,6.56,271.26,0.91
2015-04-24 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.84,6.81,273.35,0.58
2015-04-24 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.27,6.79,272.37,0.64
2015-04-24 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.82,6.8,271.46,0.8
2015-04-24 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.75,6.71,272.38,0.78
2015-04-24 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.53,6.56,274.43,0.65
2015-04-24 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.11,5.69,277.78,0.4
2015-04-24 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.92,5.17,283.23,0.15
2015-04-24 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.55,4.55,288.31,0.21
2015-04-24 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.12,3.54,291.96,0.25
2015-04-24 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.32,2.26,289.94,0.27
2015-04-24 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.41,1.92,274.43,0.09
2015-04-24 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.56,1.96,264.08,0.17
2015-04-24 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.75,1.75,242.03,0.18
2015-04-25 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.17,1.42,217.31,0.25
2015-04-25 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.34,1.55,193.38,0.2
2015-04-25 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.17,1.99,180.97,0.14
2015-04-25 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.39,2.14,174.38,0.17
2015-04-25 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.42,2.63,168.58,0.12
2015-04-25 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.43,3.06,170.74,0.17
2015-04-25 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.34,3.08,180.98,0.29
2015-04-25 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.74,3.34,190.4,0.37
2015-04-25 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.7,3.5,196.47,0.37
2015-04-25 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.37,3.51,205.75,0.47
2015-04-25 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.71,3.49,208.56,0.25
2015-04-25 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.07,3.55,216.74,0.24
2015-04-25 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.37,3.67,229.29,0.63
2015-04-25 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.61,3.82,236.61,0.85
2015-04-25 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.96,3.61,241.61,0.96
2015-04-25 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.64,2.43,236.29,0.95
2015-04-25 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.44,1.37,205.07,0.9
2015-04-25 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.41,1.86,174.6,0.98
2015-04-25 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.91,2.3,163.7,0.98
2015-04-25 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.16,2.89,161.25,0.93
2015-04-25 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.99,3.25,164.32,0.95
2015-04-25 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.0,3.48,171.45,1.0
2015-04-25 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.28,3.46,175.7,1.0
2015-04-25 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.25,3.45,179.95,1.0
2015-04-26 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.03,3.39,183.24,1.0
2015-04-26 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.32,3.37,184.95,1.0
2015-04-26 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.83,3.19,182.92,1.0
2015-04-26 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.0,3.31,179.63,1.0
2015-04-26 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.0,3.53,180.19,1.0
2015-04-26 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.07,3.73,184.33,1.0
2015-04-26 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.73,3.9,187.84,0.98
2015-04-26 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.06,3.98,199.36,0.94
2015-04-26 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.47,4.09,216.92,0.88
2015-04-26 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.73,4.32,239.86,0.8
2015-04-26 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.74,4.03,257.02,0.92
2015-04-26 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.1,5.04,266.13,1.0
2015-04-26 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.85,4.92,270.45,1.0
2015-04-26 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.66,5.14,268.66,1.0
2015-04-26 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.12,4.67,271.74,1.0
2015-04-26 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.15,4.33,271.4,0.99
2015-04-26 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.78,3.38,275.13,0.98
2015-04-26 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.7,2.46,281.04,0.96
2015-04-26 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.0,2.04,282.94,0.93
2015-04-26 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.79,1.93,289.12,0.84
2015-04-26 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.4,1.9,294.95,0.74
2015-04-26 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.07,1.9,297.4,0.55
2015-04-26 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.99,1.32,315.97,0.65
2015-04-26 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.8,0.52,281.95,0.59
2015-04-27 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.27,0.33,317.41,0.49
2015-04-27 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.84,0.66,109.99,0.53
2015-04-27 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.97,1.28,135.91,0.6
2015-04-27 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.74,1.5,142.1,0.39
2015-04-27 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.76,1.69,149.63,0.27
2015-04-27 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.38,2.02,154.03,0.14
2015-04-27 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.59,2.05,157.43,0.05
2015-04-27 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.49,2.27,168.45,0.49
2015-04-27 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.46,2.73,178.89,0.79
2015-04-27 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.84,2.91,186.5,0.6
2015-04-27 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.46,2.31,181.48,0.58
2015-04-27 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.68,2.43,175.81,0.61
2015-04-27 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.03,2.93,167.38,0.8
2015-04-27 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.59,3.36,167.25,0.94
2015-04-27 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.8,3.5,171.16,0.86
2015-04-27 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.85,3.34,170.43,0.93
2015-04-27 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.56,2.33,161.64,0.97
2015-04-27 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.75,2.42,153.13,0.93
2015-04-27 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.11,2.84,148.2,0.84
2015-04-27 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,17.03,3.13,150.18,0.5
2015-04-27 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.82,3.45,154.47,0.54
2015-04-27 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.75,3.69,160.23,0.55
2015-04-27 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.25,3.7,170.21,0.83
2015-04-27 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.06,3.44,167.58,0.93
2015-04-28 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.0,3.32,164.25,0.95
2015-04-28 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.85,3.33,159.68,0.97
2015-04-28 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.12,3.34,156.86,0.76
2015-04-28 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.31,3.3,160.35,0.55
2015-04-28 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.3,3.37,162.65,0.75
2015-04-28 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.95,3.64,165.72,0.87
2015-04-28 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.57,3.71,171.57,0.9
2015-04-28 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,16.14,3.95,176.54,0.85
2015-04-28 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.08,4.11,179.49,0.9
2015-04-28 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,20.9,4.18,184.44,0.92
2015-04-28 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.83,3.11,183.2,0.92
2015-04-28 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.54,3.44,187.72,0.92
2015-04-28 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.49,3.74,198.18,0.96
2015-04-28 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,23.55,2.94,203.3,0.98
2015-04-28 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,22.26,3.26,240.2,0.99
2015-04-28 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,19.97,2.83,266.76,0.99
2015-04-28 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,18.41,0.93,277.83,0.99
2015-04-28 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.76,0.64,107.09,0.96
2015-04-28 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,15.45,1.3,111.2,0.85
2015-04-28 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.5,1.48,132.26,0.77
2015-04-28 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.92,1.72,147.78,0.75
2015-04-28 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.06,1.93,151.32,0.8
2015-04-28 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.65,1.65,199.71,0.97
2015-04-28 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.84,2.01,236.54,1.0
2015-04-29 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.66,2.33,247.62,1.0
2015-04-29 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.52,3.33,257.97,1.0
2015-04-29 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.89,4.43,260.75,1.0
2015-04-29 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.07,5.15,262.78,1.0
2015-04-29 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.74,5.96,278.84,1.0
2015-04-29 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.0,6.62,293.63,1.0
2015-04-29 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.84,6.65,300.98,1.0
2015-04-29 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.81,6.21,303.89,1.0
2015-04-29 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.23,5.54,303.48,1.0
2015-04-29 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.08,5.37,300.53,0.98
2015-04-29 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.16,5.22,302.72,0.92
2015-04-29 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.71,6.24,297.99,0.99
2015-04-29 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.02,6.53,294.37,0.65
2015-04-29 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.2,6.71,292.81,0.35
2015-04-29 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.03,6.89,292.04,0.27
2015-04-29 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.54,6.91,292.95,0.13
2015-04-29 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.96,6.34,295.05,0.04
2015-04-29 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.16,5.51,298.04,0.16
2015-04-29 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.47,4.64,300.01,0.11
2015-04-29 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.77,4.06,300.89,0.02
2015-04-29 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.15,3.36,299.83,0.0
2015-04-29 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,3.34,2.55,296.75,0.0
2015-04-29 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.74,1.83,273.67,0.0
2015-04-29 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.34,1.81,251.95,0.0
2015-04-30 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.42,1.66,239.47,0.04
2015-04-30 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.51,1.68,232.22,0.02
2015-04-30 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.55,1.72,230.67,0.48
2015-04-30 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,-0.49,1.67,228.65,0.96
2015-04-30 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,0.45,1.87,224.81,0.97
2015-04-30 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,4.97,1.54,223.5,0.86
2015-04-30 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.3,1.34,230.85,0.79
2015-04-30 07:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.08,1.0,235.57,0.73
2015-04-30 08:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.51,0.66,190.14,0.63
2015-04-30 09:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.04,1.11,145.35,0.81
2015-04-30 10:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,12.92,1.63,143.92,0.96
2015-04-30 11:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.32,2.04,138.87,0.99
2015-04-30 12:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.56,2.34,136.01,0.96
2015-04-30 13:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,13.79,2.58,130.8,0.92
2015-04-30 14:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.31,2.8,127.27,0.93
2015-04-30 15:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.32,2.91,125.67,0.99
2015-04-30 16:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,14.21,2.3,125.01,0.98
2015-04-30 17:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.99,1.77,119.48,0.97
2015-04-30 18:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,11.26,2.14,119.23,1.0
2015-04-30 19:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,10.74,2.61,123.38,1.0
2015-04-30 20:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.58,2.81,124.6,1.0
2015-04-30 21:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.24,3.0,123.62,1.0
2015-04-30 22:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,7.25,3.25,127.46,1.0
2015-04-30 23:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.87,3.19,128.33,1.0
2015-05-01 00:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.63,3.15,129.25,0.98
2015-05-01 01:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,6.45,3.02,130.2,0.99
2015-05-01 02:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.74,2.84,132.36,1.0
2015-05-01 03:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.63,2.93,132.54,0.99
2015-05-01 04:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,5.71,3.21,132.07,1.0
2015-05-01 05:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,8.78,3.49,130.59,0.99
2015-05-01 06:00:00,"(54.752103, 24.1001468)",era5,97.97,2.0,9.47,3.53,134.27,1.0
